"Day","UTM campaign","UTM term","UTM content","Landing page URL","Online store visitors","Sessions that completed checkout","Sessions that reached checkout","Sessions with cart additions","Average session duration","Pageviews"
"2025-10-28","TOF | Story/Reel","T1 | TRL | IGi | RL","Qutub Necklace | RL","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Qutub+Necklace+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_DCekBp1qNxYHjKLUlwWWGzONUiHjZ99kJ-pLccd-pzG9uBvMECS12sVRc6N5I5dEf_aem_oFZlrWkZecafnMAlzhnocQ&campaign_id=120213378493220313&ad_id=120231908221020313",1,0,0,0,0,1
"2025-10-28","Living in Moi | Hyderabad","TRLi – RL SV","Green Room I RL SV 05","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=Living+in+Moi+%7C+Hyderabad&utm_content=Green+Room+I+RL+SV+05&utm_term=TRLi+%E2%80%93+RL+SV&placement=Instagram_Reels&utm_id=120235231632640313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspTngN1IkBpy9CrhteLPQiZ1IQwOdsBhfHTYv9iZs182SHEqbk6wGEtfPpQkjTYPXG01-Z_aem_rNwd9Ql1-1BL2Ny1UqcF7w&campaign_id=120234872112340313&ad_id=120235231710420313",1,0,0,0,0,1
"2025-10-28","Living in Moi | Hyderabad","TRLi","Qutub necklace | SV","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=Living+in+Moi+%7C+Hyderabad&utm_content=Qutub+necklace+%7C+SV&utm_term=TRLi&placement=Instagram_Reels&utm_id=120234872112530313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaso-q-T5MkBpwi07gD_w6rNPfcdl0xoL8MzCDL579yALE6C-LUzU5ts-pILffcGz-ti1cHP_aem_clsg-GSkhRYbBT2o3p4QRA&campaign_id=120234872112340313&ad_id=120234872112360313",1,0,0,0,0,1
"2025-10-28","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/faith-gold-diamond-emerald-and-tanzanite-ring?variant=41284367450175&utm_source=facebook&utm_medium=paid&utm_campaign=TOF%20|%20AND&utm_content=DABA%20%E2%80%93%20ALL&utm_term=TOF%20|%20Mumbai%20|%20TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s18_e314&fbclid=PAYW9leANtJrhleHRuA2FlbQEwAGFkaWQBqyY9kPblSQGnAiFj4Gt89hMgCDwfD-C3ffvnFfnEi6Sn3tHR-1bdQraO-y9-eCnQ4gWzaXQ_aem_SSMRtQG4pV5C2HRGwP0Zhw&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - INT JWLi - KHB 25 - FEED DABA","KHB 25 I FEED DABA","https://vibewithmoi.in/products/sana-gold-silver-diamond-and-pearl-earrings?variant=40194818736191&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=KHB+25+I+FEED+DABA&utm_term=T1+-+INT+JWLi+-+KHB+25+-+FEED+DABA&placement=Instagram_Feed&utm_id=120234587286180313_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAasouKzalykBp7q-HvK5QGcf5bZu91u9ozrIMmL6pV9FzqIxmaEAXS5--CfrJNXGQUsrS7m3_aem_658plG6LVthnqaTyd1Fbcg&campaign_id=120233509173440313&ad_id=120234587286170313",1,0,0,0,0,1
"2025-10-28","MOF","MOF | HYDi","RV | CC","https://vibewithmoi.in/products/emily-gold-diamond-emerald-and-tahitian-pearl-necklace?utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=RV+%7C+CC&utm_term=MOF+%7C+HYDi&placement=Instagram_Feed&utm_id=120226545760030313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAashfyrjQ2kBp9OoKkvY_33mQrfZZmvVze0bgkEyz4gOA8AcB_APj-HJSIEnKkTKkFGiM9vs_aem_ksYIwBbS7WzLidGLgZ-cHw&campaign_id=120210400976700313&ad_id=120226546232940313",1,0,0,0,976,2
"2025-10-28","TOF | New Arrivals","T1 - TRLi - RL SV","Green Room I RL SV 05","https://vibewithmoi.in/pages/the-green-room?utm_source=facebook&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+RL+SV+05&utm_term=T1+-+TRLi+-+RL+SV&placement=Instagram_Reels&utm_id=120233512711370313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotpEq8_kBp5WEhhhm7kbbF2_kQjR4fwDW_5r1XCQdBHkdjbb5QyDx_tmTr4n1CbVVfwgx_aem_PjNIY_vkWwl6y1v-19d3Lg&campaign_id=120233509173440313&ad_id=120233518119650313",1,0,0,0,0,1
"2025-10-28","TOF | Chennai Store","COM - TRLi - IG","Emily South Sea Pearl Necklace | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Emily+South+Sea+Pearl+Necklace+%7C+SV&utm_term=COM+-+TRLi+-+IG&placement=Instagram_Feed&utm_id=120228408055430313_v2_s11_e7274&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWu2gfXkBp6X9ekxnMI8Ws3rLh15pQpbXaH9UhoegyXJwSulzqi7EMe7nNDCvvAFciJay_aem_PKy6LKgHa50b5YhOn3AIBA&campaign_id=120228277184340313&ad_id=120231986844610313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_1 Day - IG","DPA","https://vibewithmoi.in/products/mehr-gold-diamond-ruby-pearl-and-enamel-earrings?variant=32995466608703&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_1+Day+-+IG&placement=Instagram_Feed&utm_id=120208891502080313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlURHjPkBp7oMnt7SpFN6ECzQYrucUJIvhhn1tyoN2YxRPeRKA_MgFCWaGFRCLpQtu82l_aem_74bRrqbINDj7DD8_DnDTrw&campaign_id=23856507113650312&ad_id=120208891502100313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/daphne-necklace-with-malachite-bars-rose-cut-accents-and-gold-chain?variant=41992202518591&utm_source=ig&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_14%20Days%20-%20IG&placement=Instagram_Reels&utm_id=23856507181190312_v2_s18_e314&fbclid=PAYW9leANsokhleHRuA2FlbQEwAGFkaWQBqyepJnnpyQGnYnlXk54LDlzvYA4fSlDSJjOiQ0Kw04FF5aTiQIxaGpn0-lnI8rG_xmSM9bY_aem_FxZvcb10gaxz8BaMB1aIzQ&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,7,2
"2025-10-28","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/eden-tanzanite-gold-and-diamond-ring?variant=40174788804671&utm_source=ig&utm_medium=paid&utm_campaign=TOF%20|%20AND&utm_content=DABA%20%E2%80%93%20ALL&utm_term=TOF%20|%20Mumbai%20|%20TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s18_e314&fbclid=PAYW9leANtLbJleHRuA2FlbQEwAGFkaWQBqyY9kPblSQGn0nhqDF7EN0_PuMpm27qaf_bof1oF9zlWlUv3spmMnAd3u1IS54ApMdOjQbw_aem_vYWoAwDWkNQXcEyPeUybGQ&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-28",,,,"https://vibewithmoi.in/products/jaipur-gold-silver-uncut-diamond-and-emerald-earrings?variant=39678690918463&fbclid=IwZXh0bgNhZW0CMTEAAR7UMbSeCAmIz3kd1ovJ-25vbsrBqryZ2cZ71DOit7HTTAOn4BNOYeU5h9jE_w_aem_y1uOUkO31RVUkrophY8wmQ",1,0,0,0,0,1
"2025-10-28","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-mini-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiUy4ZkBp0-BiRdid780q2TTX9GKnsOde5jgzap_tGJ41H_ypdDplIvwmD8ULvynCiSA_aem_u4zv8oDMoPsxmy5n9LcKrA&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_180 Days - IGi","DPA","https://vibewithmoi.in/products/hyderabad-pearl-and-multi-stone-choker-necklace?variant=41305800671295&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_180+Days+-+IGi&placement=Instagram_Feed&utm_id=120224910558270313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnklRbo0kBpxFM6N-F6p7ZSbGvLWeBghzmIP7g-MnaQmZ_tcvhN1NY__kD1AgflO_KPKBR_aem_xR_9rOGYg4bzX6jzIGFwJQ&campaign_id=120224750628680313&ad_id=120224910558280313",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - INT JWLi - FEED DABA","Green Room I FEED DABA COL","https://vibewithmoi.in/products/sylvia-torque-necklace-with-green-gemstones-yellow-sapphires-and-hessonite-finials?variant=41985604288575&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+FEED+DABA+COL&utm_term=T1+-+INT+JWLi+-+FEED+DABA&placement=Instagram_Feed&utm_id=120233627322500313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasouKjQzrkBp709jRfujrVtnS4-KehZ6J5DeedKsUJURjXebD54YOP1YYPoaDXRjmDZJpjN_aem_94MAxq0UiacMrIIcoZ3pDA&campaign_id=120233509173440313&ad_id=120234581994090313#MainContent",1,0,0,0,7,3
"2025-10-28","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/zoe-gold-diamond-and-cultured-pearl-earrings?variant=40974247395391&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnmjllzqkBHqvjBzcu_18m1CX-CHtQuomAL29aRea5cIenLWV6RyoZAclbRoXz_qt-Kb7d_aem_8pGZrQWnREgdkgsqtTldYQ&campaign_id=23856507113650312&ad_id=23856527722080312&utm_id=23856507113780312_v2_s17_e314",1,0,0,0,0,1
"2025-10-28","MOF","MOF | DABA | ENGDi","MOF | DABA 1","https://vibewithmoi.in/products/karlie-gold-diamond-and-pearl-cocktail-earrings?variant=41535258591295&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+ENGDi&placement=Instagram_Feed&utm_id=120225067040140313_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAasgECO16pkBp5J246DkWdxbxFRR-NQ82uSHtnRK-tgU4XIdzXvb5rdIWrNR_s9LQtImrFWd_aem_W7Kz66u8m77M6ijs4BVs0g&brid=W7Kz66u8m77M6ijs4BVs0g&campaign_id=120210400976700313&ad_id=120225067040130313",1,0,0,0,11,2
"2025-10-28","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/virtue-gold-and-diamond-bracelet?variant=41284405067839&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBp7RG4xu9eAWbGjuD8jDgw9Qohy3s--zMkigEuGc_XBjQ3bcSzlxR-GraiFiZ_aem_D1XGoM8_uhxoSJo5chzRQw&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/felix-gold-diamond-rubies-sapphires-amethyst-and-garnet-bar-earrings?variant=41140020838463&utm_source=facebook&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120204934414040313_v2_s03&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7UbK3kBp4mIkyz4l8xRF42m2p2aR-7t8YtcpTt0fxqqN3pOYjqUK73AY3tRSdJuoAvy_aem_JellFdRmdyVSncjBWbz7Cw&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/malika-gold-uncut-diamond-and-pearl-necklace?variant=39690461085759&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s09_e7341&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBpzux58a1lgCDSrqgTXeoF_HgpbvyFc51QlWyFDvzP-u6kTYMxAN0MODMn_ZG_aem_H6wq2X3w3R4qi56FHlFR0g&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,2
"2025-10-28","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-engagement-ring?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T2+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231789112330313_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCaH5kBp4kRTzhKtaz2dJn4o6RFNNnv5_ZtpKMJOPZYUZlHm7NekuX8t0CAK4_n27ja_aem_UcL9eDnZMpYyo9EteIvOlQ&campaign_id=120209632156470313&ad_id=120231789112320313",1,0,0,0,0,1
"2025-10-28",,,,"https://vibewithmoi.in/products/evelyn-tanzanite-lever-back-diamond-earrings",1,0,0,0,0,1
"2025-10-28","Living in Moi | Hyderabad","TRLi – RL SV","Green Room I RL SV 05","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=Living+in+Moi+%7C+Hyderabad&utm_content=Green+Room+I+RL+SV+05&utm_term=TRLi+%E2%80%93+RL+SV&placement=Instagram_Reels&utm_id=120235231632640313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspTngN1IkBpzIY0bPs2EKdrn4vkZVQxFiJI1SUFjnMKSB7I1fTRVs54XE7jVUA_EMxDFBE_aem_2ns85YxuBr0yYm65YYRbCQ&campaign_id=120234872112340313&ad_id=120235231710420313",1,0,0,0,0,1
"2025-10-28","TOF | Story/Reel","T1 | TRL | IGi | RL","Emir Earrings | RL","https://vibewithmoi.in/products/emir-gold-silver-diamond-green-enamel-and-pearl-chandelier-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Emir+Earrings+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSKOOackBp0jpvua46iISnckIgX4xnvEP_SEPwRrkXLEcNpo0XvffPAsjPcU7i9HEMqkR_aem_LN8e8pqEnX1EL0jKvS62Iw&campaign_id=120213378493220313&ad_id=120231908221040313",1,0,0,0,0,1
"2025-10-28","TOF | India Modern","TOF | Bangalore | TIFFi","DABA – BS /TP 2","https://vibewithmoi.in/products/millenial-gold-diamond-horse-shoe-ring?variant=39517433561151&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+2&utm_term=TOF+%7C+Bangalore+%7C+TIFFi&placement=Instagram_Feed&utm_id=120228725520420313_v2_s10_e7291&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoDkwGijkBp9sv6jJFD73DRrRJs66weYsMmC573MImmsOlRTJuO1aFcBCIec-ote_NqOIW_aem_T00B9vVHzS4INu4Qrq8XZw&campaign_id=120228725469310313&ad_id=120228726653480313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/clara-necklace-with-green-amethyst-sapphire-and-tsavorite-tawiz-units?variant=41985683882047&utm_source=ig&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_60%20Days%20-%20IG&placement=Instagram_Feed&fbclid=PAYW9leANt5YpleHRuA2FlbQEwAGFkaWQBqyeUUKjCiQGntGzZc6fUvBHON71gA0eaEpR5TA6tX4SN_gPtpp9N49klVWByJD7YKZKK5EQ_aem_dYQGireVzm6Nbxxzt2y1qQ&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/bridget-gold-and-diamond-earrings?variant=39418085703743&utm_source=ig&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_14%20Days%20-%20IG&placement=Instagram_Feed&fbclid=IwYW9leANtnTVleHRuA2FlbQEwAGFkaWQBqyepJnnpyQEef7EkgAyfsV2zDRdqd4qPx1C12UahdutKhVc0nzZMEZoVyFn4llDA_vXaQAg_aem_ILk_bRNUPTZoigPSAQjkHQ&campaign_id=23856507113650312&ad_id=23856527722090312",1,0,0,0,0,1
"2025-10-28","TOF | All That Grace","ARL | IGi","Debbie Earrings | SV","https://vibewithmoi.in/collections/all-about-pearls?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+All+That+Grace&utm_content=Debbie+Earrings+%7C+SV&utm_term=ARL+%7C+IGi&placement=Instagram_Feed&utm_id=120212527991990313_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAashxEkf_qkBp0QNWIolzlPLBzuKTWNzwE598l1EL4uTZ5fWIU07_ASwgQqUo08PpFoC8ZVo_aem_3261GIdY3EnNLcejWI2Pdg&campaign_id=120212527991400313&ad_id=120212528924570313",1,0,0,0,0,3
"2025-10-28","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-engagement-ring?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiUy4ZkBpxfqTWOiIFSai_Ntw7jUcLfDU1NAGDx8Bia4ffZoWoLOcbshhhY7pYpkGbwj_aem_3sKmcInj7CHt-kqjRYld0w&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - INT JWLi - FEED SI","Green Room I FEED SI 02","https://vibewithmoi.in/products/clara-bracelet-with-green-amethysts-sapphires-and-tsavorites?utm_source=facebook&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+FEED+SI+02&utm_term=T1+-+INT+JWLi+-+FEED+SI&placement=Instagram_Feed&utm_id=120233512711340313_v2_s08_e7286&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotqUxmdkBp4pWc_Xk9wbTHe8XqUD3f-RcpyrZRhn2pntjOUGFjhvGHH3FGZlCK-qaFvqk_aem_bb-ujGFDDvmE561FBiYtMA&campaign_id=120233509173440313&ad_id=120233516466720313",1,0,0,0,0,1
"2025-10-28","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/nizam-emerald-and-ruby-ring?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T2+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231789112330313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCaH5kBpwgpFir_EEk61TF7vkbXjQWtwIMK2uyEiZqD_rrCERRn3TzDJqFzzFjAkQZa_aem_fxGTTJt2KUWblh8xgdAfLA&campaign_id=120209632156470313&ad_id=120231789112320313",1,0,0,0,2,2
"2025-10-28",,,,"https://vibewithmoi.in/products/venus-amethyst-diamond-and-gold-drop-earrings?variant=40436135329855",1,0,0,0,0,1
"2025-10-28","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/camille-gold-diamond-and-red-enamel-earrings?variant=40984729157695&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s09_e7341&fbclid=PAZXh0bgNhZW0BMABhZGlkAaspdsa9sUkBpwy3Sx-fTsZUCbSVOoK9IswJR22GGIMXkHOuVzca2R3MImPw-PpZ59T3Stoc_aem_F493-YooscFhV-RccSdbog&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-28","TOF | New Arrivals","T1 - TRLi - RL SV","Green Room I RL SV 05","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+RL+SV+05&utm_term=T1+-+TRLi+-+RL+SV&placement=Instagram_Reels&utm_id=120233512711370313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasotpEq8_kBpwhORFA2CvWGEa9-6T0m5urpT7GuEeHyh-FiFDbVdKPPWf5tHt-Sa68r4va__aem_I3EajUkgOdzSB6BJ94IfQQ&campaign_id=120233509173440313&ad_id=120233518119650313",1,0,0,0,0,1
"2025-10-28","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/eden-tanzanite-gold-and-diamond-ring?variant=40174788804671&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp9AvIvavCKYrkcgdusc6vmECEf5PgVDlnVR4sT25L7w8x7D4jo-ISVGuA3h8_aem_Lge7GHi_JVowKNanMd4gMw&campaign_id=120204934414040313&ad_id=120231904201740313#MainContent",1,0,0,0,9,2
"2025-10-28","MOF","MOF | DABA | IGi","MOF | DABA 1","https://vibewithmoi.in/products/rosa-ruby-earrings?variant=40755147112511&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+1&utm_term=MOF+%7C+DABA+%7C+IGi&placement=Instagram_Reels&utm_id=120225145554840313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAashfx4JxgkBpw6MIHvyou-PBFtcnZLUynHjb4WqqxVb9AQVJ3BCIuENfRsnxgdGlS9SnDpj_aem_vwTQSUdVi-SeLRm-sbDPww&campaign_id=120210400976700313&ad_id=120225145554830313",1,0,0,0,0,1
"2025-10-28",,,,"https://vibewithmoi.in/?srsltid=AfmBOopcCkoW4lWXkHJ-zhVf8a-6KAjtgszkU4oQmuM8agAe5DtWnhvC",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/karlie-gold-diamond-and-pearl-cocktail-earrings?variant=41535258591295&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Reels&utm_id=23856507181200312_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBp86-M0xKjYJU-kEZ9NBvJSMmB-0s57_Cw5R46tJlUpKjY1zLW8PQfB0MgCFp_aem_L4moq9e2grp585MF52oSbw&campaign_id=23856507113650312&ad_id=23856527643200312#MainContent",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_14 Days - IGi","DPA","https://vibewithmoi.in/products/merlin-gold-diamond-and-emerald-ring?variant=40826770849855&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+IGi&placement=Instagram_Feed&utm_id=120224751330070313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlowPJCkBpwprSYeNNIYnBjUdSyb5PxM1-xp_LMxZUwmumgBhDDOl09Md7KZZ7oFHNwFY_aem_d3z32C2B6r7spQRzBCw-2Q&campaign_id=120224750628680313&ad_id=120224751330050313",1,0,0,0,0,2
"2025-10-28","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/kismet-gold-diamond-and-emerald-pendant-necklace?variant=41284393074751&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBp2F7fveP8ztRS2_y0ZKRscCZMPCJkf5iTaTlpKKlcqrB-VfMk4emCc3J9Xqv_aem_han3m7_rYtSwPqYpwfCS5w&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-10-28","MOF","MOF | MUMi","RV | CC","https://vibewithmoi.in/products/rio-diamond-lapis-lazuli-and-gemstone-choker-necklace?utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=RV+%7C+CC&utm_term=MOF+%7C+MUMi&placement=Instagram_Feed&utm_id=120226545760000313_v2_s06_e7250&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPNrZMQkBp4JFn5RiF7G2LJ5cTWTqX8hpKkWQNUAEI38SMqpY5HzjsSz1-6jfkhhfru9w_aem_aRr5YCEadXBzAWSml-b33Q&campaign_id=120210400976700313&ad_id=120226546233040313",1,0,0,0,0,1
"2025-10-28","BOF | DPA","VC & ATC_60 Days - FB","DPA","https://vibewithmoi.in/products/crimson-eva-gold-diamond-red-enamel-and-pearl-message-locket?variant=40826635452479&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+FB&placement=Facebook_Mobile_Feed&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnqSZ9k0kBHnEKPw_u-BefWz4_78aRm4ort8J5UZBBIFtLGH1m6Mtksxa6qlyXOpByh7-a_aem_lBBv1uTXldIdhOjCjX3D2w&campaign_id=23856507113650312&ad_id=23856527722120312&utm_id=23856507177670312_v2_s12",1,0,0,0,5,3
